#SampleID	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Patescibacteria;c__Parcubacteria	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Patescibacteria;c__Gracilibacteria	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	d__Bacteria;p__Chloroflexi;c__TK10	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__WPS-2;c__WPS-2	d__Bacteria;p__Planctomycetota;c__BD7-11	d__Bacteria;p__Spirochaetota;c__Spirochaetia	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Chloroflexi;c__OLB14	d__Bacteria;p__Firmicutes;c__Negativicutes	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Deinococcota;c__Deinococci	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__RCP2-54;c__RCP2-54	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia	d__Bacteria;p__Gemmatimonadota;c__AKAU4049	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Spirochaetota;c__Leptospirae	d__Bacteria;p__Firmicutes;c__BRH-c20a	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Patescibacteria;c__Microgenomatia	d__Bacteria;p__Bacteroidota;c__Rhodothermia	d__Bacteria;p__Planctomycetota;c__Pla4_lineage	d__Bacteria;p__Planctomycetota;c__OM190	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Patescibacteria;c__Kazania	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Patescibacteria;c__CPR2	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	d__Bacteria;p__Patescibacteria;c__ABY1	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia	d__Bacteria;p__Acidobacteriota;c__Subgroup_22
SRR5459441	0.0	75.0	2815.0	42.0	100.0	524.0	405.0	281.0	409.0	5740.0	859.0	659.0	0.0	560.0	17.0	0.0	50.0	0.0	0.0	107.0	36.0	48.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	519.0	166.0	0.0	123.0	103.0	0.0	0.0	0.0	184.0	34.0	43.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	141.0	357.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	35.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459442	0.0	85.0	3272.0	733.0	308.0	22.0	2669.0	440.0	2324.0	1440.0	345.0	0.0	0.0	204.0	97.0	0.0	54.0	0.0	23.0	0.0	39.0	315.0	264.0	0.0	0.0	0.0	0.0	0.0	0.0	639.0	0.0	83.0	636.0	0.0	13.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	55.0	34.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459444	0.0	125.0	2040.0	58.0	0.0	220.0	220.0	329.0	34.0	4426.0	1470.0	329.0	0.0	367.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	140.0	14.0	0.0	0.0	0.0	4.0	0.0	0.0	153.0	16.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	691.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459445	0.0	127.0	2684.0	512.0	124.0	208.0	2449.0	363.0	1832.0	2473.0	943.0	736.0	0.0	212.0	47.0	0.0	162.0	0.0	25.0	23.0	209.0	232.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	38.0	0.0	560.0	39.0	0.0	0.0	0.0	0.0	25.0	0.0	28.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	238.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459448	0.0	108.0	3585.0	233.0	305.0	76.0	2474.0	557.0	1560.0	1867.0	680.0	118.0	0.0	273.0	103.0	0.0	17.0	0.0	0.0	23.0	56.0	328.0	93.0	14.0	0.0	35.0	0.0	18.0	0.0	665.0	117.0	133.0	1126.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	33.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	268.0	0.0	0.0	0.0	43.0	15.0	0.0	0.0	96.0	89.0	59.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459449	0.0	0.0	2022.0	1131.0	247.0	13.0	3143.0	105.0	2253.0	1605.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	90.0	97.0	113.0	0.0	0.0	12.0	0.0	0.0	0.0	57.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459450	0.0	0.0	2264.0	229.0	0.0	323.0	542.0	335.0	115.0	5861.0	2630.0	208.0	0.0	395.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459451	0.0	103.0	4170.0	292.0	310.0	111.0	2908.0	573.0	1443.0	2965.0	1061.0	230.0	0.0	329.0	123.0	0.0	10.0	0.0	10.0	34.0	0.0	168.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	313.0	46.0	0.0	470.0	56.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	42.0	0.0	0.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459453	0.0	34.0	3726.0	631.0	620.0	307.0	1286.0	372.0	1553.0	1565.0	847.0	139.0	0.0	542.0	124.0	0.0	163.0	39.0	24.0	0.0	38.0	306.0	0.0	0.0	35.0	0.0	0.0	100.0	0.0	250.0	0.0	0.0	258.0	0.0	0.0	78.0	64.0	14.0	1155.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	8.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0
SRR5459455	0.0	0.0	2319.0	563.0	451.0	58.0	3280.0	48.0	2213.0	366.0	165.0	0.0	0.0	47.0	0.0	0.0	155.0	0.0	0.0	0.0	74.0	20.0	372.0	0.0	12.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459456	0.0	334.0	3873.0	105.0	114.0	829.0	1043.0	122.0	510.0	5607.0	1799.0	629.0	0.0	327.0	0.0	0.0	0.0	0.0	0.0	69.0	224.0	152.0	0.0	0.0	0.0	0.0	0.0	220.0	13.0	117.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	39.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	56.0	253.0	0.0	0.0	0.0	119.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	555.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459457	0.0	22.0	3435.0	238.0	268.0	11.0	2260.0	0.0	1561.0	2677.0	1194.0	66.0	0.0	419.0	46.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	111.0	0.0	42.0	23.0	82.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459459	0.0	187.0	5432.0	83.0	0.0	1157.0	289.0	522.0	750.0	7355.0	1015.0	716.0	0.0	181.0	0.0	0.0	0.0	0.0	0.0	121.0	223.0	581.0	0.0	0.0	0.0	59.0	0.0	317.0	0.0	817.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	2381.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	106.0	278.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	291.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459460	0.0	215.0	2521.0	167.0	177.0	172.0	2306.0	879.0	1203.0	1607.0	627.0	155.0	0.0	286.0	124.0	18.0	38.0	0.0	0.0	37.0	80.0	547.0	71.0	0.0	0.0	0.0	0.0	90.0	28.0	370.0	122.0	0.0	1160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	91.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459462	0.0	45.0	3209.0	79.0	0.0	538.0	894.0	219.0	272.0	5217.0	1032.0	232.0	0.0	363.0	0.0	0.0	25.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	144.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459463	0.0	225.0	4086.0	434.0	464.0	10.0	2982.0	389.0	2197.0	3573.0	875.0	97.0	0.0	268.0	61.0	0.0	0.0	0.0	0.0	60.0	217.0	575.0	0.0	0.0	0.0	26.0	0.0	0.0	27.0	364.0	0.0	62.0	674.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	268.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459465	0.0	0.0	2797.0	97.0	0.0	171.0	488.0	527.0	62.0	5009.0	2061.0	137.0	0.0	423.0	0.0	0.0	8.0	0.0	0.0	45.0	0.0	40.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	333.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	59.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459466	0.0	168.0	3324.0	141.0	315.0	116.0	1863.0	571.0	1239.0	2487.0	1064.0	158.0	0.0	306.0	35.0	4.0	0.0	0.0	0.0	35.0	45.0	178.0	54.0	0.0	0.0	13.0	0.0	10.0	22.0	125.0	0.0	0.0	808.0	38.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	26.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459468	0.0	0.0	2898.0	289.0	204.0	217.0	712.0	75.0	1146.0	1632.0	740.0	87.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	44.0	22.0	0.0	0.0	0.0	8.0	281.0	0.0	23.0	0.0	0.0	34.0	0.0	0.0	0.0	53.0	0.0	2012.0	0.0	14.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459469	0.0	0.0	3739.0	754.0	238.0	29.0	2179.0	616.0	1216.0	916.0	714.0	0.0	0.0	201.0	137.0	0.0	47.0	0.0	0.0	0.0	0.0	423.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	251.0	0.0	114.0	759.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	48.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	81.0	107.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459471	0.0	0.0	1812.0	0.0	0.0	307.0	153.0	179.0	0.0	4993.0	1904.0	309.0	0.0	227.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459472	19.0	161.0	3336.0	395.0	187.0	221.0	1581.0	333.0	2810.0	2718.0	714.0	545.0	0.0	240.0	19.0	0.0	23.0	0.0	0.0	19.0	24.0	258.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459474	0.0	0.0	3706.0	81.0	289.0	508.0	454.0	136.0	1166.0	2514.0	775.0	0.0	0.0	142.0	0.0	0.0	28.0	0.0	0.0	0.0	112.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	1461.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459475	0.0	162.0	4679.0	65.0	533.0	8.0	3173.0	363.0	2464.0	1681.0	783.0	148.0	0.0	197.0	114.0	0.0	57.0	0.0	0.0	23.0	15.0	449.0	0.0	0.0	0.0	30.0	0.0	19.0	0.0	714.0	111.0	94.0	1198.0	88.0	0.0	0.0	0.0	5.0	19.0	0.0	22.0	0.0	0.0	0.0	24.0	77.0	0.0	41.0	56.0	0.0	0.0	0.0	0.0	29.0	243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	137.0	27.0	30.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459476	0.0	0.0	2278.0	400.0	412.0	8.0	3027.0	0.0	1877.0	2828.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459478	0.0	211.0	2678.0	419.0	659.0	70.0	3831.0	541.0	2923.0	1710.0	469.0	144.0	0.0	202.0	147.0	0.0	15.0	0.0	0.0	0.0	109.0	611.0	80.0	24.0	0.0	20.0	0.0	0.0	10.0	499.0	89.0	121.0	1343.0	154.0	0.0	0.0	0.0	0.0	42.0	92.0	83.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	24.0	29.0	0.0	0.0	84.0	172.0	75.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
SRR5459481	0.0	0.0	2027.0	89.0	0.0	348.0	519.0	213.0	97.0	4275.0	2424.0	305.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459485	0.0	137.0	3697.0	94.0	192.0	358.0	189.0	327.0	390.0	6343.0	1776.0	602.0	0.0	140.0	0.0	0.0	0.0	9.0	0.0	24.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	32.0	0.0	70.0	83.0	0.0	0.0	0.0	46.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	187.0	565.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459486	0.0	67.0	2287.0	74.0	311.0	24.0	2497.0	363.0	1328.0	1092.0	411.0	132.0	0.0	148.0	115.0	0.0	0.0	0.0	0.0	0.0	61.0	352.0	36.0	20.0	0.0	30.0	0.0	46.0	0.0	537.0	86.0	65.0	822.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459487	0.0	0.0	2627.0	1178.0	334.0	124.0	2643.0	0.0	2735.0	1918.0	423.0	0.0	0.0	117.0	55.0	0.0	118.0	24.0	0.0	163.0	54.0	0.0	95.0	15.0	0.0	10.0	0.0	46.0	0.0	255.0	0.0	45.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5459488	0.0	0.0	2381.0	1244.0	383.0	0.0	3068.0	0.0	2773.0	1270.0	188.0	0.0	0.0	68.0	47.0	0.0	22.0	30.0	0.0	11.0	52.0	25.0	23.0	0.0	0.0	14.0	0.0	0.0	0.0	87.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
